"open","high","low","close","vwap","count","base_currency","base_issuer","base_volume","counter_currency","counter_issuer","counter_volume","open_time","close_time","start","buy_volume"
"0.76085001","0.93170081","0.69874536","0.91880110","0.78372966","14327","XRP","","5031505.726569008","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3943340.2680531307","2018-02-07T00:01:11Z","2018-02-09T23:59:10Z","2018-02-07T00:00:00Z","1738741.0670325402"
"0.91593900","1.2250000","0.89088990","1.0454221","1.0187764","15806","XRP","","3904626.0501569947","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3977940.8112739897","2018-02-10T00:01:51Z","2018-02-12T23:56:41Z","2018-02-10T00:00:00Z","1169190.3573597672"
"1.0378290","1.1488785","0.96435000","1.1126234","1.0578319","7226","XRP","","2035888.7048360002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2153627.974244547","2018-02-13T00:00:02Z","2018-02-15T23:59:40Z","2018-02-13T00:00:00Z","522653.0962589955"
"1.1094500","1.1948212","1.0451813","1.0803880","1.1140404","4562","XRP","","1595638.9638559986","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1777606.2499622987","2018-02-16T00:00:10Z","2018-02-18T23:58:11Z","2018-02-16T00:00:00Z","445594.21491778287"
"1.0624216","1.1351836","0.93752490","0.95536000","1.0397047","4651","XRP","","1814042.585094999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1886068.5586237013","2018-02-19T00:00:10Z","2018-02-21T23:46:01Z","2018-02-19T00:00:00Z","364444.0714577723"
"0.94375488","0.99996000","0.85500000","0.90396889","0.92435480","5143","XRP","","2632754.7280559996","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2433599.4659249317","2018-02-22T00:05:11Z","2018-02-24T23:55:51Z","2018-02-22T00:00:00Z","485040.64088321134"
"0.90134730","0.95197946","0.87510137","0.93162439","0.92040075","2397","XRP","","1501691.0111409992","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1382157.5275472067","2018-02-25T00:02:21Z","2018-02-27T23:59:50Z","2018-02-25T00:00:00Z","207682.42824774433"
"0.93160000","0.94866463","0.87600000","0.90400000","0.91083226","1844","XRP","","1754021.9197869995","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1597619.7527589037","2018-02-28T00:00:01Z","2018-03-02T23:59:40Z","2018-02-28T00:00:00Z","1073180.07798153"
"0.90400000","1.1750000","0.88500000","0.95099000","0.98588216","3351","XRP","","2111554.3984210016","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2081743.8056994458","2018-03-03T00:00:01Z","2018-03-05T23:59:11Z","2018-03-03T00:00:00Z","907219.6295822415"
"0.94737000","0.97349984","0.79000000","0.81256232","0.86658795","5514","XRP","","2241862.2840440003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1942770.8298155842","2018-03-06T00:00:42Z","2018-03-08T23:46:31Z","2018-03-06T00:00:00Z","1016727.4895992738"
"0.80704390","0.85500000","0.73000000","0.81389080","0.78658509","4770","XRP","","2244191.4558570003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1765247.5314556109","2018-03-09T00:00:02Z","2018-03-11T23:54:02Z","2018-03-09T00:00:00Z","1377078.015440042"
"0.81534747","0.82500000","0.66201372","0.68504471","0.74599583","4440","XRP","","2409998.1464950005","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1797848.5637980183","2018-03-12T00:00:20Z","2018-03-14T23:47:50Z","2018-03-12T00:00:00Z","1505249.3079397336"
"0.68785210","0.72104979","0.61041000","0.63091930","0.66727240","4136","XRP","","1707717.7523039975","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1139512.9273166275","2018-03-15T00:06:10Z","2018-03-17T23:19:30Z","2018-03-15T00:00:00Z","1048538.8948921703"
"0.62559561","0.74328323","0.54090000","0.69267757","0.62971091","6298","XRP","","3017659.1208759965","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1900252.8610611144","2018-03-18T00:14:32Z","2018-03-20T23:54:02Z","2018-03-18T00:00:00Z","1326159.4452984387"
"0.69448550","0.70520467","0.61510000","0.64150943","0.64899044","2596","XRP","","1010738.0099580002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","655959.3086752999","2018-03-21T00:00:12Z","2018-03-23T23:59:51Z","2018-03-21T00:00:00Z","447587.2897666562"
"0.63711000","0.67350770","0.57625000","0.59288000","0.61928562","2075","XRP","","1461411.924041","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","905031.3871673606","2018-03-24T00:00:10Z","2018-03-26T23:55:21Z","2018-03-24T00:00:00Z","633910.7427903535"
"0.58859701","0.59849570","0.50000000","0.50647000","0.54130242","3541","XRP","","1623331.0603309986","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","878713.0364194158","2018-03-27T00:00:02Z","2018-03-29T23:56:32Z","2018-03-27T00:00:00Z","1061599.267974075"
"0.50323500","0.52727833","0.45408000","0.47739500","0.48980686","3590","XRP","","2063631.523732999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1010780.870496873","2018-03-30T00:00:10Z","2018-04-01T23:58:50Z","2018-03-30T00:00:00Z","1224966.00736375"
"0.47396971","0.55401000","0.47349354","0.49478433","0.51426679","2099","XRP","","1082355.633548","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","556619.5594801839","2018-04-02T00:28:10Z","2018-04-04T23:47:10Z","2018-04-02T00:00:00Z","183971.88710941566"
"0.49302991","0.49492188","0.46080852","0.48877291","0.47949748","1596","XRP","","967901.0888380001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","464106.13538150117","2018-04-05T00:10:50Z","2018-04-07T22:44:10Z","2018-04-05T00:00:00Z","381121.09231836285"
"0.48877291","0.50936788","0.47602975","0.48876380","0.49153304","1043","XRP","","682130.6023360004","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","335289.7273173801","2018-04-08T02:49:41Z","2018-04-10T23:57:02Z","2018-04-08T00:00:00Z","273363.55962823634"
"0.48841360","0.70900000","0.48500000","0.63596000","0.60223497","3243","XRP","","2303100.2076489986","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1387007.4783005605","2018-04-11T00:04:00Z","2018-04-13T23:56:40Z","2018-04-11T00:00:00Z","1023576.9476818937"
"0.63994000","0.69433611","0.62186000","0.65762330","0.65405703","2148","XRP","","1711337.4789319993","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1119312.3076410925","2018-04-14T00:00:22Z","2018-04-16T23:49:12Z","2018-04-14T00:00:00Z","649356.1139305582"
"0.65920630","0.82000000","0.62449112","0.78000000","0.68993485","2074","XRP","","1194454.048211","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","824095.4761213961","2018-04-17T00:00:30Z","2018-04-19T23:58:10Z","2018-04-17T00:00:00Z","168662.3209486668"
"0.78500000","0.93127095","0.78271940","0.86696902","0.86659777","2542","XRP","","1386294.46244","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1201359.691548807","2018-04-20T00:07:42Z","2018-04-22T23:59:20Z","2018-04-20T00:00:00Z","NaN"
"0.85815845","0.95729000","0.76646220","0.78646110","0.85306297","2891","XRP","","1697144.0070729987","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1447770.7000594425","2018-04-23T00:04:22Z","2018-04-25T23:50:42Z","2018-04-23T00:00:00Z","NaN"
"0.79307200","0.88500000","0.76499899","0.86310526","0.82248343","1822","XRP","","1050319.3216319997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","863870.2373197176","2018-04-26T00:00:01Z","2018-04-28T23:40:41Z","2018-04-26T00:00:00Z","NaN"
"0.87186900","0.90500000","0.78485050","0.82865000","0.83775052","1675","XRP","","975074.105849","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","816868.843212131","2018-04-29T00:14:00Z","2018-05-01T23:06:30Z","2018-04-29T00:00:00Z","NaN"
"0.82903000","0.92500000","0.82372195","0.88732740","0.86547458","1356","XRP","","822251.712397","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","711637.9578402503","2018-05-02T00:00:02Z","2018-05-04T23:22:21Z","2018-05-02T00:00:00Z","34598.039907658494"
"0.88530119","0.92000000","0.79501281","0.81715000","0.84767023","1239","XRP","","892289.4398430003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","756367.1936974293","2018-05-05T00:00:02Z","2018-05-07T23:40:02Z","2018-05-05T00:00:00Z","63288.36913339926"
"0.81974000","0.84657260","0.74999900","0.75892305","0.78658236","1264","XRP","","869167.9474390001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","683672.1733756645","2018-05-08T00:00:02Z","2018-05-10T23:57:40Z","2018-05-08T00:00:00Z","NaN"
"0.75440038","0.75847000","0.63500000","0.73507000","0.68191870","2783","XRP","","1578422.2627700004","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1076355.6585109339","2018-05-11T00:00:10Z","2018-05-13T23:27:22Z","2018-05-11T00:00:00Z","NaN"
"0.73182000","0.74626866","0.66383300","0.70437260","0.71647478","1393","XRP","","861491.9072530002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","617237.2273490945","2018-05-14T00:06:10Z","2018-05-16T23:58:52Z","2018-05-14T00:00:00Z","NaN"
"0.70175100","0.70829583","0.64572587","0.66936000","0.67222981","657","XRP","","575395.7283090001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","386798.16356359073","2018-05-17T00:08:12Z","2018-05-19T23:57:40Z","2018-05-17T00:00:00Z","NaN"
"0.67363544","0.71000000","0.63889000","0.64168280","0.67480941","852","XRP","","576359.5545580001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","388932.84850948595","2018-05-20T01:17:11Z","2018-05-22T23:53:41Z","2018-05-20T00:00:00Z","NaN"
"0.64070780","0.64622000","0.57537110","0.59760000","0.60913510","1533","XRP","","1528229.0618200002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","930897.9693773262","2018-05-23T00:00:31Z","2018-05-25T22:11:40Z","2018-05-23T00:00:00Z","15399.247846803535"
"0.60569000","0.62500000","0.55000000","0.55000000","0.58861646","901","XRP","","1342491.1056979985","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","790212.3604017587","2018-05-26T01:20:11Z","2018-05-28T23:51:30Z","2018-05-26T00:00:00Z","672703.3146878266"
"0.55000000","0.62015820","0.54509761","0.60695792","0.59134132","984","XRP","","1561494.9728299999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","923376.49102304","2018-05-29T00:00:01Z","2018-05-31T23:40:10Z","2018-05-29T00:00:00Z","232780.0854517615"
"0.60777000","0.68500000","0.60364000","0.68500000","0.63353051","452","XRP","","433417.14556800004","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","274582.98417635204","2018-06-01T00:00:01Z","2018-06-03T23:59:31Z","2018-06-01T00:00:00Z","40137.23506831497"
"0.67537000","0.70000000","0.63500000","0.66703740","0.66669427","608","XRP","","436844.6638290001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","291241.8343208013","2018-06-04T00:00:02Z","2018-06-06T23:40:01Z","2018-06-04T00:00:00Z","2564.3523661622935"
"0.66959260","0.68433104","0.65272000","0.65272000","0.67078450","317","XRP","","282491.86203899997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","189491.16110554192","2018-06-07T00:00:02Z","2018-06-09T23:50:01Z","2018-06-07T00:00:00Z","101334.21189367321"
"0.65099000","0.65099000","0.54800000","0.55266290","0.58632578","1138","XRP","","1085648.6103780004","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","636543.7646464789","2018-06-10T00:12:50Z","2018-06-12T23:33:22Z","2018-06-10T00:00:00Z","68707.84474246192"
"0.55309000","0.56491211","0.50986000","0.53327537","0.52836216","669","XRP","","880947.1498279998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","465459.13567641703","2018-06-13T00:06:00Z","2018-06-15T23:50:00Z","2018-06-13T00:00:00Z","394349.6629287214"
"0.53327537","0.54732000","0.51088315","0.53494000","0.52834234","214","XRP","","225055.74685600004","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","118906.47979908966","2018-06-16T00:00:01Z","2018-06-18T23:41:00Z","2018-06-16T00:00:00Z","NaN"
"0.53524000","0.55815000","0.52129465","0.52938000","0.54464277","635","XRP","","864091.2983340002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","470621.08093956276","2018-06-19T00:00:02Z","2018-06-21T23:40:02Z","2018-06-19T00:00:00Z","NaN"
"0.52938000","0.52951000","0.44261457","0.47578444","0.47506607","600","XRP","","882411.2549519998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","419203.6438588125","2018-06-22T00:01:00Z","2018-06-24T23:38:32Z","2018-06-22T00:00:00Z","282586.71136082703"
"0.47743404","0.48790872","0.44948800","0.47208307","0.47080299","467","XRP","","793353.1554540005","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","373513.0350626409","2018-06-25T00:43:40Z","2018-06-27T23:10:11Z","2018-06-25T00:00:00Z","29473.471511508993"
"0.47098496","0.47836130","0.42572007","0.46709841","0.45328214","546","XRP","","537509.884895","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","243643.630582677","2018-06-28T00:56:11Z","2018-06-30T23:59:00Z","2018-06-28T00:00:00Z","65809.4745497844"
"0.46666000","0.52019000","0.44837010","0.49906000","0.47948238","378","XRP","","481611.0084869999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","230923.99049998983","2018-07-01T00:00:02Z","2018-07-03T21:09:21Z","2018-07-01T00:00:00Z","0"
"0.48686513","0.50004359","0.45818657","0.47291510","0.48024362","363","XRP","","335578.111943","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","161159.24658734514","2018-07-04T00:00:31Z","2018-07-06T13:48:30Z","2018-07-04T00:00:00Z","0"
"0.46860000","0.48585298","0.46275000","0.46999000","0.47768181","313","XRP","","341540.9641120001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","163147.90688643567","2018-07-07T08:00:11Z","2018-07-09T23:58:31Z","2018-07-07T00:00:00Z","8048.800536060293"
"0.46999000","0.46999000","0.43000000","0.43517927","0.44495059","355","XRP","","404187.0945799999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","179843.28535365986","2018-07-10T00:00:02Z","2018-07-12T23:59:51Z","2018-07-10T00:00:00Z","23901.61265639187"
"0.44097409","0.44621983","0.43123000","0.44621983","0.43739642","319","XRP","","237983.698461","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","104093.21812090906","2018-07-13T00:16:21Z","2018-07-15T16:42:00Z","2018-07-13T00:00:00Z","56849.65674792581"
"0.44500000","0.52080000","0.44220000","0.48207482","0.49426730","1367","XRP","","1799420.547040001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","889394.7391759696","2018-07-16T02:00:40Z","2018-07-18T23:40:10Z","2018-07-16T00:00:00Z","982307.5943580379"
"0.48407000","0.49215792","0.43270000","0.44958000","0.45760526","466","XRP","","488355.7303259999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","223474.14908234408","2018-07-19T00:00:01Z","2018-07-21T17:00:01Z","2018-07-19T00:00:00Z","254561.5433272738"
"0.44768434","0.46950000","0.43500000","0.46112000","0.45523842","725","XRP","","1246363.8558929998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","567392.710866193","2018-07-22T08:00:12Z","2018-07-24T23:40:00Z","2018-07-22T00:00:00Z","336686.1111300491"
"0.45663239","0.46624472","0.44233000","0.45580000","0.45421204","609","XRP","","458198.39054","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","208119.22460441277","2018-07-25T01:01:22Z","2018-07-27T23:47:50Z","2018-07-25T00:00:00Z","3.0250189034608352"
"0.45532000","0.45921000","0.43512000","0.44544180","0.44956182","710","XRP","","207913.36083299996","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","93469.9093376436","2018-07-28T00:37:40Z","2018-07-30T23:23:41Z","2018-07-28T00:00:00Z","60380.171758739634"
"0.44552008","0.45596000","0.42813000","0.43246000","0.43804473","398","XRP","","290731.90695000003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","127353.58106399988","2018-07-31T01:07:01Z","2018-08-02T23:26:30Z","2018-07-31T00:00:00Z","22589.312808003535"
"0.43246000","0.44283000","0.42613583","0.43521000","0.43452346","393","XRP","","212619.36318100005","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","92388.10065479254","2018-08-03T00:02:12Z","2018-08-05T22:29:10Z","2018-08-03T00:00:00Z","29863.164333606368"
"0.43116000","0.43427250","0.40609280","0.41145868","0.41214847","217","XRP","","502497.42817000026","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","207103.54642205918","2018-08-06T01:21:10Z","2018-08-06T23:40:11Z","2018-08-06T00:00:00Z","1121195.202905552"
"0.30800000","0.31558000","0.28880427","0.29974000","0.30081850","503","XRP","","521057.314378","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","156743.6783922214","2018-08-11T02:13:01Z","2018-08-11T23:47:10Z","2018-08-09T00:00:00Z","153670.0299282399"
"0.29544000","0.31115000","0.25000100","0.26884000","0.26637374","947","XRP","","2217407.865892","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","590659.2246018803","2018-08-12T00:00:03Z","2018-08-14T23:40:02Z","2018-08-12T00:00:00Z","1268794.633751773"
"0.35415000","0.36373203","0.34907643","0.36373203","0.35421740","39","XRP","","88885.82674699998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","31484.906657421707","2018-08-17T23:20:21Z","2018-08-17T23:54:22Z","2018-08-15T00:00:00Z","42204.96161893814"
"0.33646464","0.34639000","0.31219376","0.31900000","0.32778276","191","XRP","","296970.52689999994","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","97341.81896235055","2018-08-20T20:04:00Z","2018-08-20T23:50:00Z","2018-08-18T00:00:00Z","156021.4125319781"
"0.31614037","0.35100000","0.31175312","0.32290000","0.32528383","957","XRP","","2086742.2385390003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","678783.5031373459","2018-08-21T00:01:51Z","2018-08-23T23:40:02Z","2018-08-21T00:00:00Z","281623.02964625496"
"0.32290000","0.33013387","0.31380000","0.32340000","0.32012532","929","XRP","","2061272.858303","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","659865.6297141436","2018-08-24T00:00:01Z","2018-08-26T23:50:50Z","2018-08-24T00:00:00Z","85173.67325049696"
"0.34606038","0.35577147","0.33669966","0.34576000","0.34140054","1046","XRP","","1182177.793449","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","403596.13510807743","2018-08-28T15:34:00Z","2018-08-29T23:22:31Z","2018-08-27T00:00:00Z","131803.4379337598"
"0.33880555","0.35195000","0.33454000","0.34732000","0.34859939","66","XRP","","30320.871864999997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","10569.837404695474","2018-09-01T12:03:02Z","2018-09-01T22:35:52Z","2018-08-30T00:00:00Z","22154.03768921716"
"0.33700000","0.33875765","0.32865000","0.33318000","0.33221299","1214","XRP","","1097255.891036","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","364522.65620075486","2018-09-03T09:56:11Z","2018-09-04T22:10:02Z","2018-09-02T00:00:00Z","56186.834551146945"
"0.29573000","0.29573000","0.28255283","0.28869000","0.29006193","216","XRP","","611692.3257939998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","177428.65773958588","2018-09-07T06:50:51Z","2018-09-07T23:40:12Z","2018-09-05T00:00:00Z","19857.153377739043"
"0.28275000","0.28275000","0.25992200","0.26791000","0.27290053","275","XRP","","713205.2805599996","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","194634.09942133757","2018-09-09T19:55:01Z","2018-09-10T23:59:10Z","2018-09-08T00:00:00Z","111760.28928963773"
"0.25973000","0.28474723","0.25973000","0.28047707","0.26285135","303","XRP","","811549.4291090001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","213316.86625587533","2018-09-12T16:03:50Z","2018-09-13T23:11:00Z","2018-09-11T00:00:00Z","37938.50997846281"
"0.27830792","0.28254000","0.26890000","0.28019333","0.27594885","444","XRP","","1764394.4907139998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","486882.62998257484","2018-09-14T01:35:11Z","2018-09-16T19:31:22Z","2018-09-14T00:00:00Z","400687.47652126953"
"0.31521242","0.32976919","0.31280104","0.32352000","0.32207049","173","XRP","","268846.101825","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","86587.3965131815","2018-09-19T12:43:11Z","2018-09-19T23:53:50Z","2018-09-17T00:00:00Z","215587.2280512257"
"0.32498645","0.77916667","0.31906000","0.58149000","0.48018611","4065","XRP","","6491471.317216","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3117114.3349189605","2018-09-20T00:15:00Z","2018-09-22T23:52:31Z","2018-09-20T00:00:00Z","2141332.1965741403"
"0.46203000","0.54347826","0.43297000","0.51924000","0.45125333","614","XRP","","1172668.8955650001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","529170.747139546","2018-09-25T06:20:01Z","2018-09-25T23:59:01Z","2018-09-23T00:00:00Z","154402.823792465"
"0.53872000","0.54686000","0.51820143","0.54038912","0.53350805","235","XRP","","922849.674312","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","492347.7337685787","2018-09-28T00:37:02Z","2018-09-28T23:35:41Z","2018-09-26T00:00:00Z","240742.369600919"
"0.58268500","0.59094726","0.53788000","0.57203779","0.56568078","207","XRP","","113586.09659700001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","64253.47147177767","2018-10-01T09:42:20Z","2018-10-01T23:03:31Z","2018-09-29T00:00:00Z","16506.346943641085"
"0.51597791","0.54140000","0.51350000","0.52372922","0.52947007","563","XRP","","2284054.488202","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1209338.4902125492","2018-10-03T21:17:31Z","2018-10-04T23:50:40Z","2018-10-02T00:00:00Z","221301.78089403533"
"0.47173680","0.48360099","0.46556380","0.48359716","0.47354540","58","XRP","","28493.851153999996","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","13493.132241439256","2018-10-07T13:21:10Z","2018-10-07T23:38:32Z","2018-10-05T00:00:00Z","4005.0768710583015"
"0.46335000","0.47197442","0.45581000","0.45759104","0.45827296","93","XRP","","205076.23446100001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","93980.89202260402","2018-10-10T15:24:21Z","2018-10-10T23:25:51Z","2018-10-08T00:00:00Z","143751.04318434786"
"0.40854000","0.42990000","0.40150000","0.41235793","0.41084405","292","XRP","","1754845.093715","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","720967.6588291271","2018-10-13T04:16:11Z","2018-10-13T22:29:42Z","2018-10-11T00:00:00Z","512484.9629956173"
"0.44455000","0.46235252","0.44149038","0.46173000","0.45536006","127","XRP","","117736.901309","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","53612.68212341949","2018-10-16T11:38:31Z","2018-10-16T23:48:41Z","2018-10-14T00:00:00Z","67614.7046964058"
"0.44782293","0.44860000","0.44559496","0.44559496","0.44699791","3","XRP","","4.248965","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1.8992784682824","2018-10-19T13:58:31Z","2018-10-19T15:41:10Z","2018-10-17T00:00:00Z","1.794222914139393"
"0.44736696","0.44926000","0.44236075","0.44926000","0.44845903","9","XRP","","1053.223694","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","472.32767669080005","2018-10-22T18:41:00Z","2018-10-22T20:08:31Z","2018-10-20T00:00:00Z","29.075293260427756"
"0.45359917","0.45359917","0.45359917","0.45359917","0.45359891","1","XRP","","0.46389","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","0.21042","2018-10-25T23:19:30Z","2018-10-25T23:19:30Z","2018-10-23T00:00:00Z","0.46389"
"0.45617670","0.45838393","0.45424071","0.45711000","0.45651975","12","XRP","","11761.591499","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","5369.3987657994885","2018-10-28T23:15:32Z","2018-10-28T23:56:11Z","2018-10-26T00:00:00Z","8500.32109919103"
"0.44738000","0.44808000","0.44738000","0.44807000","0.44788841","3","XRP","","3599.694711","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1612.261528762833","2018-10-31T22:02:42Z","2018-10-31T23:25:12Z","2018-10-29T00:00:00Z","3599.694711"
"0.45525000","0.45550000","0.45067000","0.45082791","0.45414020","19","XRP","","5671.172659000001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2575.507512671525","2018-11-03T18:34:22Z","2018-11-03T23:00:02Z","2018-11-01T00:00:00Z","1528.7827430887635"
"0.52810000","0.55942191","0.51971999","0.54484883","0.53473305","348","XRP","","1008019.6141230002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","539021.4011315731","2018-11-06T09:00:20Z","2018-11-06T23:53:21Z","2018-11-04T00:00:00Z","149622.07310309613"
"0.49755468","0.49943000","0.49177023","0.49943000","0.49776478","18","XRP","","2781.0838839999997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1384.3256033196326","2018-11-09T21:05:42Z","2018-11-09T23:34:31Z","2018-11-07T00:00:00Z","396.6839263773105"
"0.51193420","0.51480000","0.51193420","0.51308500","0.51377492","3","XRP","","13.405683","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","6.887503675046","2018-11-12T23:21:02Z","2018-11-12T23:40:02Z","2018-11-10T00:00:00Z","0"
"0.50059000","0.50553000","0.40100000","0.47470000","0.45625495","1621","XRP","","2218883.6720069996","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1012376.6490986582","2018-11-13T22:15:22Z","2018-11-15T23:54:11Z","2018-11-13T00:00:00Z","651877.4930041339"
"0.49839000","0.51496000","0.49166000","0.50313000","0.50453255","157","XRP","","105977.40304399999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","53469.04990348718","2018-11-18T11:31:52Z","2018-11-18T23:58:51Z","2018-11-16T00:00:00Z","55248.23315875046"
"0.41753679","0.45586000","0.41695000","0.44250738","0.43987039","339","XRP","","1065134.1220939998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","468520.9601941788","2018-11-21T03:00:10Z","2018-11-21T23:35:52Z","2018-11-19T00:00:00Z","50000.8570249267"
